.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/7/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{2} cinder.tests.unit.volume.drivers.test_kaminario.TestKaminarioFC.test_create_cloned_volume_with_exception [0.038808s] ... ok
{6} cinder.tests.unit.volume.drivers.test_prophetstor_dpl.TestProphetStorDPLDriver.test_update_group_exception_leave [0.057021s] ... ok
{14} cinder.tests.unit.volume.drivers.test_remotefs.RemoteFsSnapDriverTestCase.test_qemu_img_info_valid_backing_file_1__None____fake_basedir__ [0.043812s] ... ok
{7} cinder.tests.unit.volume.drivers.test_qnap.QnapDriverVolumeTestCase.test_create_cloned_volume_volume_size_morethan_src_verf [0.041812s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_create_cloned_volume_without_backing [0.035398s] ... ok
{1} cinder.tests.unit.volume.drivers.test_qnap.QnapAPIExecutorTsTestCase.test_create_lun_positive_with_thin_allocate [0.036739s] ... ok
{9} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_set_nas_security_options_when_true [0.037500s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test__qemu_img_info_invalid_backing_file_1____other_random_path_____mnt__ [0.037815s] ... ok
{8} cinder.tests.unit.volume.drivers.test_vzstorage.VZStorageTestCase.test_setup_invalid_usage_ratio2 [0.041380s] ... ok
{2} cinder.tests.unit.volume.drivers.test_kaminario.TestKaminarioFC.test_create_volume_replica_exp [0.038570s] ... ok
{14} cinder.tests.unit.volume.drivers.test_remotefs.RemoteFsSnapDriverTestCase.test_snapshots_exist_2 [0.039496s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_create_cloned_volume_with_cgroup [0.043231s] ... ok
{4} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_create_delete_snapshot [0.054814s] ... ok
{7} cinder.tests.unit.volume.drivers.test_qnap.QnapDriverVolumeTestCase.test_initialize_connection_with_target_exist_negative_wrong_provider_1 [0.042398s] ... ok
{13} cinder.tests.unit.volume.drivers.test_hedvig.HedvigDriverTest.test_terminate_connection_no_connector [0.054100s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_manageable_snapshots [0.086562s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_create_session [0.038947s] ... ok
{1} cinder.tests.unit.volume.drivers.test_qnap.QnapAPIExecutorTsTestCase.test_get_snapshot_info_negative [0.039007s] ... ok
{9} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_update_volume_stats_2_False [0.037879s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test__remove_from_vol_cache_with_refs [0.040749s] ... ok
{15} cinder.tests.unit.volume.test_init_host.VolumeInitHostTestCase.test_init_host_count_allocated_capacity [0.226005s] ... ok
{2} cinder.tests.unit.volume.drivers.test_kaminario.TestKaminarioFC.test_is_user_snap_sync_finished [0.041633s] ... ok
{8} cinder.tests.unit.volume.drivers.test_zadara.ZadaraVPSADriverTestCase.test_create_destroy_clones [0.047176s] ... ok
{14} cinder.tests.unit.volume.drivers.test_remotefs.RemoteFsSnapDriverTestCase.test_snapshots_exist_3 [0.040873s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_create_volume_replicated_sync [0.040178s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test__get_backing_chain_for_path_3 [0.042462s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_create_temp_backing_from_attached_vmdk [0.037122s] ... ok
{1} cinder.tests.unit.volume.drivers.test_qnap.QnapDriverVolumeTestCase.test_delete_volume_positive_with_mapped_lun [0.040915s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test__is_volume_multiattached_negative_5 [0.050641s] ... ok
{4} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_delete_group_snap [0.054143s] ... ok
{9} cinder.tests.unit.volume.drivers.test_prophetstor_dpl.TestProphetStorDPLDriver.test_create_volume [0.047050s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_delete_should_ensure_share_mounted [0.040338s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_manageable_volumes_already_managed [0.058367s] ... ok
{2} cinder.tests.unit.volume.drivers.test_kaminario.TestKaminarioISCSI.test_create_volume [0.037755s] ... ok
{3} cinder.tests.unit.volume.drivers.test_lvm_driver.LVMVolumeDriverTestCase.test_create_volume_from_snapshot_sparse [0.126276s] ... ok
{14} cinder.tests.unit.volume.drivers.test_remotefs.RemoteFsSnapDriverTestCase.test_write_info_file_2 [0.040799s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_disable_replication_already_disabled [0.038861s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test__qemu_img_info_invalid_backing_file_6____mnt_1331538734b757ed52d0e18c0a7210cd_volume_abcdefab_cdef_abcd_efab_cdefabcdefab_random_suffix_____mnt__ [0.041363s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_create_virtual_disk_from_preallocated_image_with_copy_error [0.043071s] ... ok
{1} cinder.tests.unit.volume.drivers.test_qnap.QnapDriverVolumeTestCase.test_detach_volume_1 [0.039272s] ... ok
{8} cinder.tests.unit.volume.drivers.toyou.test_acs5000.Acs5000CommonDriverTestCase.test_manage_existing [0.057017s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_replication_type_from_vol_type_5 [0.037244s] ... ok
{15} cinder.tests.unit.volume.test_init_host.VolumeInitHostTestCase.test_init_host_retry_once [0.076856s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test_create_cloned_volume_create_fails [0.051141s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_delete_volume_backing_file [0.043173s] ... ok
Initialized Tyds Driver Client.
Initialized Tyds Driver Client.
Detach volume volume-1e5177e7-95e5-4a0f-b170-e45f4b469f6a successfully
{2} cinder.tests.unit.volume.drivers.test_kaminario.TestKaminarioISCSI.test_delete_snapshot [0.036853s] ... ok
{14} cinder.tests.unit.volume.drivers.test_remotefs.RevertToSnapshotMixinTestCase.test_revert_to_snapshot_1_True [0.043088s] ... ok
{2} cinder.tests.unit.volume.drivers.test_kaminario.TestKaminarioISCSI.test_get_replica_status [0.040195s] ... ok
{4} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_delete_volume [0.061873s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test__qemu_img_info_valid_backing_file_5____mnt_1331538734b757ed52d0e18c0a7210cd_volume_abcdefab_cdef_abcd_efab_cdefabcdefab_tmp_snap_404f_404_____mnt__ [0.041846s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test__qemu_img_info_valid_cache_backing_file_2____mnt_1331538734b757ed52d0e18c0a7210cd_volume_from_snapshot_cache_abcdefab_cdef_abcd_efab_cdefabcdefab_child_aaaaa_____mnt__ [0.040842s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_do_setup [0.059262s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_create_volume_should_ensure_quobyte_mounted [0.039930s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_ensure_share_mounted [0.040791s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test_create_group_snap [0.051065s] ... ok
{8} cinder.tests.unit.volume.drivers.toyou.test_acs5000.Acs5000ISCSIDriverTestCase.test_initialize_connection_available_lun [0.129103s] ... ok
{8} cinder.tests.unit.volume.drivers.toyou.test_tyds.TestTydsDriver.test_delete_volume_failure [0.040812s] ... ok
{8} cinder.tests.unit.volume.drivers.toyou.test_tyds.TestTydsDriver.test_terminate_connection_success [0.043675s] ... ok
{4} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_get_cluster_pair_remote_not_found [0.053335s] ... ok
{4} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_get_group_snapshot_by_name [0.053353s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_find_async_failover_target [0.038074s] ... ok
{1} cinder.tests.unit.volume.drivers.test_qnap.QnapDriverVolumeTestCase.test_extend_volume [0.038647s] ... ok
{1} cinder.tests.unit.volume.drivers.test_qnap.QnapDriverVolumeTestCase.test_initialize_connection_with_target_exist [0.040566s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test_create_group_snap_api_fail [0.050944s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test_create_group_twice [0.049405s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_create_volume_from_snapshot_template [0.037732s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test_delete_volume [0.049532s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_ensure_shares_mounted_should_not_save_mounting_with_error [0.039251s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_create_volume_from_template [0.040732s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDClientTestCase.test_create_vol_or_snap_source_snap_vol [0.036680s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDClientTestCase.test_create_volume_from_snap_create_failed [0.036403s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDClientTestCase.test_create_volume_multiple_storages [0.041608s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDClientTestCase.test_delete_vol_or_snap [0.036261s] ... ok
{1} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test__qemu_img_info_invalid_backing_file_2____other_basedir_1331538734b757ed52d0e18c0a7210cd_volume_abcdefab_cdef_abcd_efab_cdefabcdefab_____fake_basedir__ [0.039020s] ... ok
{1} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_check_for_setup_error_throws_client_not_installed [0.038212s] ... ok
{1} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_copy_volume_to_image_qcow2_image [0.047934s] ... ok
{1} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_copy_volume_to_image_snapshot_exists [0.049746s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_create_consistencygroup_replication_pass_2 [0.057066s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_ensure_shares_mounted_should_save_mounting_successfully [0.036924s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_load_shares_config_without_protocol [0.035618s] ... ok
{11} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_validate_volume_no_mtab_entry [0.038766s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_find_async_failover_target_no_repl_targets [0.038485s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDClientTestCase.test_get_stats_fail [0.036858s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_replication_type_from_vol_type_8 [0.036836s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_wwn [0.037748s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_pgroup_name_07 [0.037368s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_qos_settings_invalid [0.037850s] ... ok
{3} cinder.tests.unit.volume.drivers.test_lvm_driver.LVMVolumeDriverTestCase.test_create_volume_from_snapshot_sparse_extend [0.072938s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_create_volume_from_snapshot_with_extend [0.046878s] ... ok
{10} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_create_volume_from_snapshot_6 [1.143496s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_delete_snapshot_without_backend_snapshot [0.037587s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_extend_backing_if_needed [0.037981s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_get_connection_info_vmdk_connector [0.036920s] ... ok
{3} cinder.tests.unit.volume.drivers.test_lvm_driver.LVMVolumeDriverTestCase.test_lvm_manage_existing_bad_size [0.046981s] ... ok
{3} cinder.tests.unit.volume.drivers.test_lvm_driver.LVMVolumeDriverTestCase.test_lvm_migrate_volume_bad_loc_info [0.046987s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_extend_volume_2_False [0.040399s] ... ok
{2} cinder.tests.unit.volume.drivers.test_kioxia.KioxiaVolumeTestCase.test_create_snapshot_success [0.037804s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_in_use [0.034210s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_replication_type_from_vol_type_6 [0.037114s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_parse_replication_configs_single_async_target [0.041648s] ... ok
{4} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_manage_existing_replicated_fail [0.057037s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test_get_manageable_volumes [0.053805s] ... ok
{3} cinder.tests.unit.volume.drivers.test_macrosan_drivers.MacroSANFCDriverTestCase.test_create_cloned_volume_fail [0.040056s] ... ok
{2} cinder.tests.unit.volume.drivers.test_kioxia.KioxiaVolumeTestCase.test_get_kumoscale [0.038613s] ... ok
{2} cinder.tests.unit.volume.drivers.test_kioxia.KioxiaVolumeTestCase.test_initialize_connection [0.039157s] ... ok
{2} cinder.tests.unit.volume.drivers.test_kioxia.KioxiaVolumeTestCase.test_initialize_connection_no_backend [0.040069s] ... ok
{2} cinder.tests.unit.volume.drivers.test_linstordrv.LinstorBaseDriverTestCase.test_drbd_resource_name_from_cinder_snapshot [0.037270s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_parse_replication_configs_single_sync_target_non_uniform [0.040989s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_retype_replication_07 [0.040955s] ... ok
{8} cinder.tests.unit.volume.drivers.veritas_access.test_veritas_iscsi.ACCESSIscsiDriverTestCase.test_extend_volume_negative_not_volume_found [0.040962s] ... ok
{15} cinder.tests.unit.volume.test_manage_volume.ManageVolumeTestCase.test_manage_volume_raise_driver_exception [0.261820s] ... ok
{3} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_copy_image_to_volume_3 [0.039137s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_find_share_should_throw_error_if_there_is_no_mounted_shares [0.040092s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_get_qos_settings_set_one [0.037173s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_terminate_connection_host_deleted [0.040908s] ... ok
{4} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_set_rep_by_volume_type_1_Async [0.053877s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDClientTestCase.test_get_storage [0.047086s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_retype_with_diff_extra_spec_and_ds_compliance [0.047892s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_manage_existing_snapshot [0.039416s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_manage_existing_bad_ref [0.038519s] ... ok
{4} cinder.tests.unit.volume.drivers.synology.test_synology_common.SynoAPIRequestTestCase.test_new_session [0.040966s] ... ok
{11} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test__qos_specs_from_volume_type [0.049276s] ... ok
{2} cinder.tests.unit.volume.drivers.test_linstordrv.LinstorBaseDriverTestCase.test_get_snapshot_nodes [0.041356s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_manage_existing_snapshot_error_propagates [0.041851s] ... ok
{3} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_create_volume_from_snapshot_invalid_status_4_deleted [0.046379s] ... ok
{1} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_delete_volume [0.042042s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_manage_existing_snapshot_ref_not_exist [0.039487s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_wait_until_source_array_allowed_ready [0.040798s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_get_hash_str [0.060834s] ... ok
{10} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_create_volume_should_return_provider_location [0.047640s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_manage_existing_vol_in_pod [0.038210s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_retype_replication_01 [0.038819s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_retype_replication_02 [0.044159s] ... ok
{3} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_ensure_share_mounted_at_least_one_attempt [0.037116s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_validate_disk_format_2_VMDK [0.037160s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_unmanage_snapshot_error_propagates [0.038988s] ... ok
{4} cinder.tests.unit.volume.drivers.synology.test_synology_common.SynoCommonTestCase.test__check_ds_pool_status [0.038691s] ... ok
{1} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_load_shares_config [0.038166s] ... ok
{8} cinder.tests.unit.volume.drivers.veritas_access.test_veritas_iscsi.ACCESSIscsiDriverTestCase.test_initialize_connection [0.077039s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDDriverTestCase.test_create_cloned_volume_extend_vol_fail [0.057685s] ... ok
{15} cinder.tests.unit.volume.test_manage_volume.ManageVolumeTestCase.test_run_manage_existing_flow_engine [0.065481s] ... ok
{2} cinder.tests.unit.volume.drivers.test_lvm_driver.LVMISCSITestCase.test_get_volume_stats [0.052917s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_wait_until_target_group_setting_propagates_not_ready [0.039446s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_validate_vcenter_version_1_5_5 [0.034951s] ... ok
{3} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_extend_volume_3_qcow2 [0.040825s] ... ok
{11} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test__set_keyring_attributes_openstack [0.038511s] ... ok
{10} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_delete_volume [0.044593s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_unmanage_snapshot_1 [0.039669s] ... ok
{4} cinder.tests.unit.volume.drivers.synology.test_synology_common.SynoCommonTestCase.test__check_lun_status_normal [0.038408s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.VMwareVcVmdkDriverTestCase.test_validate_vcenter_version_2_6_0 [0.035210s] ... ok
{15} cinder.tests.unit.volume.test_replication_manager.ReplicationTestCase.test_finish_failover_non_clustered [0.059250s] ... ok
{7} cinder.tests.unit.volume.drivers.test_quobyte.QuobyteDriverTestCase.test_mount_quobyte_should_mount_correctly [0.082423s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDDriverTestCase.test_delete_volume_no_volume_url [0.058642s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureFCDriverTestCase.test_initialize_connection [0.040430s] ... ok
{2} cinder.tests.unit.volume.drivers.test_lvm_driver.LVMVolumeDriverTestCase.test_lvm_get_manageable_volumes [0.048159s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_update_provider_info_update_all [0.040919s] ... ok
{1} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test_clone_image_replication_1 [0.042935s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureBaseVolumeDriverTestCase.test_update_provider_info_update_some [0.040574s] ... ok
{4} cinder.tests.unit.volume.drivers.synology.test_synology_common.SynoCommonTestCase.test__get_pool_lun_provisioned_size_error [0.037899s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureNVMEDriverTestCase.test_connect_create_host_already_exists [0.041452s] ... ok
{3} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_find_share [0.036836s] ... ok
{11} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test_clone_2 [0.054197s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_volumeops.VolumeOpsTestCase.test_change_backing_profile [0.039002s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test_initialize_connection_mapping_not_found [0.095857s] ... ok
{10} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_ensure_shares_mounted_should_not_save_mounting_with_error [0.039596s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureISCSIDriverTestCase.test_for_user_agent [0.038849s] ... ok
{1} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test_cloneable [0.043334s] ... ok
{8} cinder.tests.unit.volume.drivers.vmware.test_fcd.VMwareVStorageObjectDriverTestCase.test_create_cloned_volume [0.077173s] ... ok
{3} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_update_migrated_volume_3 [0.038380s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureISCSIDriverTestCase.test_connect_already_connected_list_hosts_empty [0.043264s] ... ok
{10} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_extend_volume_1_None [0.044072s] ... ok
{11} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test_connect_to_rados [0.064330s] ... ok
{14} cinder.tests.unit.volume.drivers.test_rsd.RSDDriverTestCase.test_delete_volume_snap_deletion_error [0.049936s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureNVMEDriverTestCase.test_get_nguid [0.039345s] ... ok
{4} cinder.tests.unit.volume.drivers.synology.test_synology_common.SynoCommonTestCase.test__get_snapshot_info [0.037622s] ... ok
{2} cinder.tests.unit.volume.drivers.test_lvm_driver.LVMVolumeDriverTestCase.test_lvm_migrate_volume_volume_copy_error [0.053684s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_volumeops.VolumeOpsTestCase.test_create_device_change_for_disk_removal [0.036255s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureNVMEDriverTestCase.test_connect_already_connected [0.048422s] ... ok
{15} cinder.tests.unit.volume.test_replication_manager.ReplicationTestCase.test_thaw_host [0.061972s] ... ok
{13} cinder.tests.unit.volume.drivers.test_infinidat.InfiniboxDriverTestCase.test_manage_existing_by_source_name [0.099768s] ... ok
{8} cinder.tests.unit.volume.drivers.vmware.test_fcd.VMwareVStorageObjectDriverTestCase.test_create_volume_from_snapshot_legacy [0.047455s] ... ok
{1} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test_create_vol_from_snap_replication [0.045991s] ... ok
{7} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test__set_keyring_attributes_cinderlib [0.078952s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureISCSIDriverTestCase.test_connect_create_host_already_exists [0.039568s] ... ok
{14} cinder.tests.unit.volume.drivers.test_san.SanDriverTestCase.test_ssh_formatted_command [0.040916s] ... ok
{9} cinder.tests.unit.volume.drivers.test_pure.PureVolumeGroupsTestCase.test_delete_group_with_cg [0.039370s] ... ok
{4} cinder.tests.unit.volume.drivers.synology.test_synology_common.SynoCommonTestCase.test_get_iscsi_properties [0.036652s] ... ok
{3} cinder.tests.unit.volume.drivers.test_prophetstor_dpl.TestProphetStorDPLDriver.test_create_volume_of_group [0.060648s] ... ok
{10} cinder.tests.unit.volume.drivers.test_nfs.NfsDriverTestCase.test_extend_volume_2_raw [0.060656s] ... ok
{5} cinder.tests.unit.volume.drivers.vmware.test_vmware_volumeops.VolumeOpsTestCase.test_delete_backing [0.038352s] ... ok
{8} cinder.tests.unit.volume.drivers.vmware.test_vmware_vmdk.ImageDiskTypeTest.test_validate_4_sparse [0.036596s] ... ok
{0} cinder.tests.unit.volume.drivers.test_pure.PureNVMEDriverTestCase.test_for_user_agent [0.043822s] ... ok
{6} cinder.tests.unit.volume.drivers.test_pure.PureISCSIDriverTestCase.test_get_host [0.037854s] ... ok
{7} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test_copy_image_busy_volume [0.045966s] ... ok
{1} cinder.tests.unit.volume.drivers.test_rbd.RBDTestCase.test_delete_backup_snaps [0.044044s] ... ok
{14} cinder.tests.unit.volume.drivers.test_seagate.TestFCSeagateCommon.test_get_manageable_snapshots [0.037350s] ... ok
{2} cinder.tests.unit.volume.drivers.test_lvm_driver.LVMVolumeDriverTestCase.test_revert_snapshot [0.068251s] ... ok
