.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/8/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{14} cinder.tests.unit.volume.drivers.netapp.dataontap.utils.test_loopingcalls.LoopingCallsTestCase.test_start_tasks [0.035859s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_is_qos_min_supported_1_True [0.040879s] ... ok
{1} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefCollections.test_create_exist [0.033655s] ... ok
{8} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefRequest.test___call___empty_path [0.034773s] ... ok
{9} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_unmanage [0.068360s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_destroy_lun_1_True [0.041991s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.BitSetTestCase.test_lshift [0.033641s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_resume_snapmirror [0.038664s] ... ok
{11} cinder.tests.unit.volume.drivers.nec.v.test_internal_nec_rest_iscsi.VStorageRESTISCSIDriverTest.test_retype [0.051313s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test__validate_qos_policy_group_2_False [0.039834s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_base.NetAppBaseClientTestCase.test_create_lun_exact_size_1 [0.047199s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_provision_qos_policy_group_with_qos_spec_modify_with_min [0.040840s] ... ok
{1} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefException.test_message_plus_kwargs [0.032426s] ... ok
{8} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefRequest.test_auth [0.034053s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.NetAppDriverUtilsTestCase.test_get_backend_qos_spec_from_volume_type_no_qos_specs_id [0.033029s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_cancel_lun_copy_exception [0.038323s] ... ok
{9} cinder.tests.unit.volume.drivers.open_e.test_common.TestOpenEJovianDSSCommon.test_get_newest_snapshot_name [0.044854s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_update_snapmirror_already_transferring_two [0.038734s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_base.NetAppBaseClientTestCase.test_do_direct_resize [0.040762s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_aggregate_api_not_found [0.044771s] ... ok
{1} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefRequest.test___call___post_payload [0.034669s] ... ok
{11} cinder.tests.unit.volume.drivers.nec.v.test_internal_nec_rest_iscsi.VStorageRESTISCSIDriverTest.test_terminate_connection_not_connector [0.045423s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test__get_aggregates [0.046823s] ... ok
{8} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefRequest.test_hook_401 [0.037864s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.NetAppDriverUtilsTestCase.test_get_qos_policy_group_name_from_spec_info [0.034659s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_create_namespace [0.039921s] ... ok
{1} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefRequest.test_auth_error [0.033505s] ... ok
{9} cinder.tests.unit.volume.drivers.open_e.test_common.TestOpenEJovianDSSCommon.test_sname [0.042745s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test__get_aggregate_disk_types_api_error [0.039889s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test__get_aggregates_with_filters [0.041663s] ... ok
{11} cinder.tests.unit.volume.drivers.nec.v.test_nec_rest_iscsi.VStorageRESTISCSIDriverTest.test_create_volume [0.044954s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_abort_snapmirror_2_False [0.042776s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_file_sizes_by_dir_exception [0.054420s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.NetAppDriverUtilsTestCase.test_map_aqos_spec [0.033193s] ... ok
{8} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test__get_snapshot_path [0.038549s] ... ok
{12} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_create_group_from_src_grp_with_invalid_vol_3 [0.171349s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_create_snapmirror_1 [0.039824s] ... ok
{1} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_delete_snapshot [0.040385s] ... ok
{9} cinder.tests.unit.volume.drivers.open_e.test_driver.TestOpenEJovianDSSDriver.test_create_export_snapshot [0.040803s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test__get_volume_by_args_2_None [0.038697s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_clone_file_is_snapshot_3 [0.042660s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppApiElementTransTests.test_create_node_with_children [0.033414s] ... ok
{0} cinder.tests.unit.volume.drivers.nec.v.test_internal_nec_rest_fc.VStorageRESTFCDriverTest.test_delete_volume_busy_timeout [10.050898s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_check_cluster_api_error [0.041117s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.NetAppDriverUtilsTestCase.test_map_qos_spec_bad_key_combination_min_iops_max_bps [0.033354s] ... ok
{8} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test__get_volume_share [0.037306s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_flexvol_capacity_not_found [0.044542s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_create_volume_async_3___fake_aggr1____fake_aggr2__ [0.039528s] ... ok
{1} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_initialize_connection [0.037038s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppApiServerTests.test__enable_tunnel_request__value_error_2 [0.033825s] ... ok
{9} cinder.tests.unit.volume.drivers.open_e.test_iscsi.TestOpenEJovianDSSISCSIDriver.test_get_provider_info [0.038294s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_clone_file_snapshot_1_True [0.042268s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_clone_lun_is_snapshot_2 [0.039519s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_iscsi.TestNexentaISCSIDriver.test_get_manageable_volumes [0.580828s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.NetAppDriverUtilsTestCase.test_validate_instantiation_no_proxy [0.035328s] ... ok
{8} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_check_for_setup_error [0.040058s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_clone_file_snapshot_2_False [0.043366s] ... ok
{0} cinder.tests.unit.volume.drivers.nec.v.test_internal_nec_rest_fc.VStorageRESTFCDriverTest.test_manage_existing [0.046392s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_lun_move_status_1 [0.041814s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppApiServerTests.test__parse_response__naapi_error [0.032450s] ... ok
{1} cinder.tests.unit.volume.drivers.open_e.test_driver.TestOpenEJovianDSSDriver.test_clean_garbage_resources [0.036451s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_destroy_lun_2_False [0.040052s] ... ok
{9} cinder.tests.unit.volume.drivers.open_e.test_rest.TestOpenEJovianRESTAPI.test_get_pool_stats [0.035356s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefCollections.test_delete [0.033692s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.NetAppDriverUtilsTestCase.test_validate_qos_spec_bad_key_combination_aqos_qos_max [0.033099s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_lun_move_status_2_None [0.040206s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_disable_flexvol_dedupe [0.040318s] ... ok
{12} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_delete_target_volume_no_relationship [0.103480s] ... ok
{8} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_revert_to_snapshot [0.037579s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_create_flexvol [0.040805s] ... ok
{0} cinder.tests.unit.volume.drivers.nec.v.test_internal_nec_rest_fc.VStorageRESTFCDriverTest.test_manage_existing_name [0.043218s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppApiServerTests.test__parse_response_no_error [0.032889s] ... ok
{1} cinder.tests.unit.volume.drivers.open_e.test_driver.TestOpenEJovianDSSDriver.test_get_target_name [0.035270s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_performance_counter_info_2_domain_busy [0.045419s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.NetAppDriverUtilsTestCase.test_validate_qos_spec_bad_key_max_flops [0.033029s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefProxy.test_skip_update_host [0.034509s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_file_assign_qos [0.040075s] ... ok
{9} cinder.tests.unit.volume.drivers.sandstone.test_sds_client.TestSdsclient.test_create_lun [0.039157s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_performance_counter_info_1_cp_phase_times [0.038986s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_enable_volume_dedupe_async [0.040288s] ... ok
{8} cinder.tests.unit.volume.drivers.open_e.test_common.TestOpenEJovianDSSCommon.test_is_snapshot [0.034713s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_do_direct_resize [0.042418s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppApiServerTests.test_send_http_request_valid [0.036812s] ... ok
{1} cinder.tests.unit.volume.drivers.open_e.test_driver.TestOpenEJovianDSSDriver.test_promote_newest_delete_has_multiple_clones [0.038501s] ... ok
{0} cinder.tests.unit.volume.drivers.nec.v.test_internal_nec_rest_iscsi.VStorageRESTISCSIDriverTest.test_initialize_connection_snapshot [0.044094s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefRequest.test___call___post_invalid_payload [0.034699s] ... ok
{14} cinder.tests.unit.volume.drivers.netapp.test_utils.OpenStackInfoTestCase.test_xcption_in_update_info_from_dpkg [0.034913s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_subsystem_by_host [0.042596s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_aggregate_disk_types_2 [0.037614s] ... ok
{9} cinder.tests.unit.volume.drivers.sandstone.test_sds_client.TestSdsclient.test_create_lun_from_snapshot [0.038509s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_records_timeout [0.041125s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_ensure_snapmirror_v2_not_supported [0.037952s] ... ok
{8} cinder.tests.unit.volume.drivers.open_e.test_driver.TestOpenEJovianDSSDriver.test_clean_garbage_resources_clean_snapshot [0.037425s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppApiServerTests.test_set_api_version_value_error_2 [0.032646s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_aggregate_capacities [0.041728s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefRequest.test_hook_404_failover_ok [0.033869s] ... ok
{1} cinder.tests.unit.volume.drivers.open_e.test_iscsi.TestOpenEJovianDSSISCSIDriver.test_delete_snapshot_exceptions [0.037323s] ... ok
{14} cinder.tests.unit.volume.drivers.nexenta.test_nexenta.TestNexentaISCSIDriver.test_check_do_setup [0.037027s] ... ok
{0} cinder.tests.unit.volume.drivers.nec.v.test_internal_nec_rest_iscsi.VStorageRESTISCSIDriverTest.test_manage_existing_get_size_name [0.041397s] ... ok
{9} cinder.tests.unit.volume.drivers.sandstone.test_sds_driver.TestSdsBaseDriver.test__check_snapshot_exist [0.034780s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_flexvol_dedupe_info_no_logical_data_values [0.039312s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_volume_state_2 [0.044368s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_has_luns_mapped_to_initiators_no_records [0.038898s] ... ok
{8} cinder.tests.unit.volume.drivers.open_e.test_driver.TestOpenEJovianDSSDriver.test_delete_vol_with_source_snap_no_snap [0.035684s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_get_flexvol_capacity_2 [0.041710s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppRestApiServerTests.test__build_headers_1_True [0.034132s] ... ok
{1} cinder.tests.unit.volume.drivers.open_e.test_iscsi.TestOpenEJovianDSSISCSIDriver.test_initialize_connection [0.036440s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test__check_already_managed_snapshot [0.037350s] ... ok
{0} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppApiServerTests.test_send_http_request_value_error_2_abc [0.034241s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_aggregate_capacities_not_found [0.040798s] ... ok
{14} cinder.tests.unit.volume.drivers.nexenta.test_nexenta.TestNexentaISCSIDriver.test_delete_volume [0.038269s] ... ok
{9} cinder.tests.unit.volume.drivers.sandstone.test_sds_driver.TestSdsBaseDriver.test_delete_snapshot [0.039499s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_lun_copy_status_1 [0.037689s] ... ok
{12} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_storwize_disable_replication_error [0.150668s] ... ok
{8} cinder.tests.unit.volume.drivers.open_e.test_driver.TestOpenEJovianDSSDriver.test_delete_volume_no_snap [0.036532s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_is_flexvol_encrypted_unsupported_version [0.040608s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_vserver_peers_2___fake_vserver___None_ [0.046979s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppRestApiServerTests.test__build_headers_2_False [0.034116s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_get_lun_by_args_no_lun_found [0.038601s] ... ok
{1} cinder.tests.unit.volume.drivers.open_e.test_rest.TestOpenEJovianRESTAPI.test_rollback_volume_to_snapshot_exception [0.034245s] ... ok
{0} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppRestApiServerTests.test_invoke_successfully_naapi_error [0.034597s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_create_cgsnapshot [0.039299s] ... ok
{14} cinder.tests.unit.volume.drivers.nexenta.test_nexenta.TestNexentaNfsDriver.test_set_rw_permissions_for_all [0.036886s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_namespace_map [0.041982s] ... ok
{9} cinder.tests.unit.volume.drivers.sandstone.test_sds_driver.TestSdsBaseDriver.test_do_setup [0.037421s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_records_2_False [0.040130s] ... ok
{8} cinder.tests.unit.volume.drivers.open_e.test_driver.TestOpenEJovianDSSDriver.test_remove_target_volume [0.035066s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppRestApiServerTests.test__get_base_url_2 [0.032921s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_is_flexvol_mirrored_api_error [0.040937s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_get_node_for_aggregate_none_requested [0.040102s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_resync_snapmirror_1_async [0.046792s] ... ok
{1} cinder.tests.unit.volume.drivers.open_e.test_rest_proxy.TestOpenEJovianRESTProxy.test_request [0.035312s] ... ok
{0} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppRestApiServerTests.test_send_http_request_http_error_1 [0.036295s] ... ok
{14} cinder.tests.unit.volume.drivers.nexenta.test_nexenta.TestNexentaNfsDriver.test_share_folder [0.036655s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_create_cloned_volume [0.038353s] ... ok
{9} cinder.tests.unit.volume.drivers.sandstone.test_sds_driver.TestSdsISCSIDriver.test__get_target_ip [0.038057s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_node_for_aggregate [0.040499s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppRestApiServerTests.test__get_base_url_3 [0.033007s] ... ok
{8} cinder.tests.unit.volume.drivers.open_e.test_iscsi.TestOpenEJovianDSSISCSIDriver.test_get_iscsi_properties [0.035764s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_initialize_snapmirror [0.039217s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_is_qos_min_supported_invalid_node [0.039010s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_is_flexvol_mirrored_api_error [0.039630s] ... ok
{0} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppRestApiServerTests.test_set_api_version_value_error_2 [0.033396s] ... ok
{1} cinder.tests.unit.volume.drivers.sandstone.test_sds_client.TestSdsclient.test_delete_lun [0.036277s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.performance.test_perf_base.PerformanceLibraryTestCase.test_get_node_utilization_kahuna_overutilized [0.039821s] ... ok
{14} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_iscsi.TestNexentaISCSIDriver.test__get_target_name [0.037008s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_create_consistencygroup_from_src_volumes [0.041098s] ... ok
{9} cinder.tests.unit.volume.drivers.sandstone.test_sds_driver.TestSdsISCSIDriver.test_terminate_connection [0.038569s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_list_vservers_not_found [0.037422s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_get_performance_counter_info_not_found_rows [0.041690s] ... ok
{8} cinder.tests.unit.volume.drivers.open_e.test_iscsi.TestOpenEJovianDSSISCSIDriver.test_initialize_connection_snapshot [0.037559s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_base.NetAppBaseClientTestCase.test_create_lun_4 [0.039716s] ... ok
{0} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.NetAppRestApiServerTests.test_set_api_version_value_error_3 [0.033375s] ... ok
{1} cinder.tests.unit.volume.drivers.sandstone.test_sds_driver.TestSdsBaseDriver.test_check_for_setup_error [0.035060s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_iscsi_service_details [0.041379s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_provision_qos_policy_group_with_qos_spec_create_unsupported [0.041115s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.performance.test_perf_cmode.PerformanceCmodeLibraryTestCase.test_init_counter_info_api_error_2 [0.042014s] ... ok
{14} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_iscsi.TestNexentaISCSIDriver.test_manage_existing_snapshot [0.039630s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_delete_consistencygroup [0.037285s] ... ok
{8} cinder.tests.unit.volume.drivers.open_e.test_rest.TestOpenEJovianRESTAPI.test_create_snapshot [0.034428s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_mark_qos_policy_group_for_deletion_invalid_policy_1_None [0.040522s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_is_flexvol_encrypted [0.041662s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_base.NetAppBaseClientTestCase.test_create_lun_raises_on_failure_2__9__6__0_ [0.038158s] ... ok
{0} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_api.SSHUtilTests.test_execute_command [0.040543s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_list_flexvols [0.038847s] ... ok
{7} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode.NetAppCmodeClientTestCase.test_provision_qos_policy_group_with_qos_spec_create_with_aqos [0.040692s] ... ok
{9} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_create_consisgroup_from_src_cgsnapshot [0.063655s] ... ok
{14} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_jsonrpc.TestNefException.test_message [0.034845s] ... ok
{12} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_storwize_enable_replication [0.175590s] ... ok
{10} cinder.tests.unit.volume.drivers.netapp.dataontap.test_block_base.NetAppBlockStorageLibraryTestCase.test__is_multiattached_true [0.041353s] ... ok
{15} cinder.tests.unit.volume.drivers.nexenta.test_nexenta5_nfs.TestNexentaNfsDriver.test_snapshot_revert_use_temp_snapshot [0.037447s] ... ok
{1} cinder.tests.unit.volume.drivers.solidfire.test_solidfire.SolidFireVolumeTestCase.test_accept_transfer [0.053296s] ... ok
{8} cinder.tests.unit.volume.drivers.sandstone.test_sds_client.TestSdsclient.test_extend_lun [0.038025s] ... ok
{11} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_base.NetAppBaseClientTestCase.test_unmap_lun_already_unmapped [0.036773s] ... ok
{3} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_provision_qos_policy_group_invalid_policy_info_1_None [0.040336s] ... ok
{4} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_is_flexvol_mirrored_not_mirrored [0.040830s] ... ok
{0} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_base.NetAppBaseClientTestCase.test_commit_cg_snapshot [0.036940s] ... ok
{13} cinder.tests.unit.volume.drivers.netapp.dataontap.client.test_client_cmode_rest.NetAppRestCmodeClientTestCase.test_list_flexvols_not_found [0.040721s] ... ok
